date,sku_name,sales,selling_price
2025-06-05,LEGO-CITY-60321,45,60.0
2025-06-06,LEGO-CITY-60321,46,60.0
2025-06-07,LEGO-CITY-60321,40,60.0
2025-06-08,LEGO-CITY-60321,39,60.0
2025-06-09,LEGO-CITY-60321,35,60.0
2025-06-10,LEGO-CITY-60321,27,60.0
2025-06-11,LEGO-CITY-60321,42,60.0
2025-06-12,LEGO-CITY-60321,39,60.0
2025-06-13,LEGO-CITY-60321,39,60.0
2025-06-14,LEGO-CITY-60321,55,60.0
2025-06-15,LEGO-CITY-60321,35,60.0
2025-06-16,LEGO-CITY-60321,34,60.0
2025-06-17,LEGO-CITY-60321,32,60.0
2025-06-18,LEGO-CITY-60321,42,60.0
2025-06-19,LEGO-CITY-60321,41,60.0
2025-06-20,LEGO-CITY-60321,38,60.0
2025-06-21,LEGO-CITY-60321,34,60.0
2025-06-22,LEGO-CITY-60321,52,48.0
2025-06-23,LEGO-CITY-60321,44,60.0
2025-06-24,LEGO-CITY-60321,30,60.0
2025-06-25,LEGO-CITY-60321,43,60.0
2025-06-26,LEGO-CITY-60321,38,60.0
2025-06-27,LEGO-CITY-60321,55,48.0
2025-06-28,LEGO-CITY-60321,33,60.0
2025-06-29,LEGO-CITY-60321,39,60.0
2025-01-01,CADBURY-DAIRY-MILK,17,4.0
2025-01-02,CADBURY-DAIRY-MILK,28,4.0
2025-01-03,CADBURY-DAIRY-MILK,39,4.0
2025-01-04,CADBURY-DAIRY-MILK,37,4.0
2025-01-05,CADBURY-DAIRY-MILK,37,4.0
2025-01-06,CADBURY-DAIRY-MILK,47,3.2
2025-01-07,CADBURY-DAIRY-MILK,17,4.0
2025-01-08,CADBURY-DAIRY-MILK,32,4.0
2025-01-09,CADBURY-DAIRY-MILK,26,4.0
2025-01-10,CADBURY-DAIRY-MILK,37,4.0
2025-01-11,CADBURY-DAIRY-MILK,39,4.0
2025-01-12,CADBURY-DAIRY-MILK,38,4.0
2025-01-13,CADBURY-DAIRY-MILK,26,4.0
2025-01-14,CADBURY-DAIRY-MILK,22,4.0
2025-01-15,CADBURY-DAIRY-MILK,23,4.0
2025-01-16,CADBURY-DAIRY-MILK,32,4.0
2025-01-17,CADBURY-DAIRY-MILK,40,4.0
2025-01-18,CADBURY-DAIRY-MILK,40,4.0
2025-01-19,CADBURY-DAIRY-MILK,38,4.0
2025-01-20,CADBURY-DAIRY-MILK,32,4.0
2025-01-21,CADBURY-DAIRY-MILK,20,4.0
2025-01-22,CADBURY-DAIRY-MILK,31,3.2
2025-01-23,CADBURY-DAIRY-MILK,28,4.0
2025-01-24,CADBURY-DAIRY-MILK,35,4.0
2025-01-25,CADBURY-DAIRY-MILK,37,4.0
2025-01-26,CADBURY-DAIRY-MILK,35,4.0
2025-01-27,CADBURY-DAIRY-MILK,30,4.0
2025-01-28,CADBURY-DAIRY-MILK,20,4.0
2025-01-29,CADBURY-DAIRY-MILK,25,4.0
2025-01-30,CADBURY-DAIRY-MILK,29,4.0
2025-01-31,CADBURY-DAIRY-MILK,49,4.0
2025-02-01,CADBURY-DAIRY-MILK,41,4.0
2025-02-02,CADBURY-DAIRY-MILK,38,4.0
2025-02-03,CADBURY-DAIRY-MILK,24,4.0
2025-02-04,CADBURY-DAIRY-MILK,19,4.0
2025-02-05,CADBURY-DAIRY-MILK,24,4.0
2025-02-06,CADBURY-DAIRY-MILK,28,4.0
2025-02-07,CADBURY-DAIRY-MILK,38,4.0
2025-02-08,CADBURY-DAIRY-MILK,45,4.0
2025-02-09,CADBURY-DAIRY-MILK,32,4.0
2025-02-10,CADBURY-DAIRY-MILK,24,4.0
2025-02-11,CADBURY-DAIRY-MILK,22,4.0
2025-02-12,CADBURY-DAIRY-MILK,23,4.0
2025-02-13,CADBURY-DAIRY-MILK,33,4.0
2025-02-14,CADBURY-DAIRY-MILK,37,4.0
2025-02-15,CADBURY-DAIRY-MILK,35,4.0
2025-02-16,CADBURY-DAIRY-MILK,26,4.0
2025-02-17,CADBURY-DAIRY-MILK,28,4.0
2025-02-18,CADBURY-DAIRY-MILK,20,4.0
2025-02-19,CADBURY-DAIRY-MILK,24,4.0
2025-02-20,CADBURY-DAIRY-MILK,24,4.0
2025-02-21,CADBURY-DAIRY-MILK,35,4.0
2025-02-22,CADBURY-DAIRY-MILK,41,4.0
2025-02-23,CADBURY-DAIRY-MILK,39,4.0
2025-02-24,CADBURY-DAIRY-MILK,31,4.0
2025-02-25,CADBURY-DAIRY-MILK,26,4.0
2025-02-26,CADBURY-DAIRY-MILK,23,4.0
2025-02-27,CADBURY-DAIRY-MILK,34,4.0
2025-02-28,CADBURY-DAIRY-MILK,39,4.0
2025-03-01,CADBURY-DAIRY-MILK,39,4.0
2025-03-02,CADBURY-DAIRY-MILK,33,4.0
2025-03-03,CADBURY-DAIRY-MILK,24,4.0
2025-03-04,CADBURY-DAIRY-MILK,25,4.0
2025-03-05,CADBURY-DAIRY-MILK,24,4.0
2025-03-06,CADBURY-DAIRY-MILK,28,4.0
2025-03-07,CADBURY-DAIRY-MILK,37,4.0
2025-03-08,CADBURY-DAIRY-MILK,48,4.0
2025-03-09,CADBURY-DAIRY-MILK,29,4.0
2025-03-10,CADBURY-DAIRY-MILK,22,4.0
2025-03-11,CADBURY-DAIRY-MILK,36,3.2
2025-03-12,CADBURY-DAIRY-MILK,19,4.0
2025-03-13,CADBURY-DAIRY-MILK,36,4.0
2025-03-14,CADBURY-DAIRY-MILK,36,4.0
2025-03-15,CADBURY-DAIRY-MILK,42,4.0
2025-03-16,CADBURY-DAIRY-MILK,40,4.0
2025-03-17,CADBURY-DAIRY-MILK,32,4.0
2025-03-18,CADBURY-DAIRY-MILK,25,4.0
2025-03-19,CADBURY-DAIRY-MILK,24,4.0
2025-03-20,CADBURY-DAIRY-MILK,30,4.0
2025-03-21,CADBURY-DAIRY-MILK,37,4.0
2025-03-22,CADBURY-DAIRY-MILK,47,4.0
2025-03-23,CADBURY-DAIRY-MILK,36,4.0
2025-03-24,CADBURY-DAIRY-MILK,31,4.0
2025-03-25,CADBURY-DAIRY-MILK,14,4.0
2025-03-26,CADBURY-DAIRY-MILK,22,4.0
2025-03-27,CADBURY-DAIRY-MILK,32,4.0
2025-03-28,CADBURY-DAIRY-MILK,36,4.0
2025-03-29,CADBURY-DAIRY-MILK,49,4.0
2025-03-30,CADBURY-DAIRY-MILK,30,4.0
2025-03-31,CADBURY-DAIRY-MILK,29,4.0
2025-04-01,CADBURY-DAIRY-MILK,25,4.0
2025-04-02,CADBURY-DAIRY-MILK,21,4.0
2025-04-03,CADBURY-DAIRY-MILK,34,4.0
2025-04-04,CADBURY-DAIRY-MILK,40,4.0
2025-04-05,CADBURY-DAIRY-MILK,53,4.0
2025-04-06,CADBURY-DAIRY-MILK,41,4.0
2025-04-07,CADBURY-DAIRY-MILK,27,4.0
2025-04-08,CADBURY-DAIRY-MILK,25,4.0
2025-04-09,CADBURY-DAIRY-MILK,25,4.0
2025-04-10,CADBURY-DAIRY-MILK,29,4.0
2025-04-11,CADBURY-DAIRY-MILK,41,4.0
2025-04-12,CADBURY-DAIRY-MILK,42,4.0
2025-04-13,CADBURY-DAIRY-MILK,42,4.0
2025-04-14,CADBURY-DAIRY-MILK,22,4.0
2025-04-15,CADBURY-DAIRY-MILK,18,4.0
2025-04-16,CADBURY-DAIRY-MILK,21,4.0
2025-04-17,CADBURY-DAIRY-MILK,34,4.0
2025-04-18,CADBURY-DAIRY-MILK,43,4.0
2025-04-19,CADBURY-DAIRY-MILK,40,4.0
2025-04-20,CADBURY-DAIRY-MILK,36,4.0
2025-04-21,CADBURY-DAIRY-MILK,27,4.0
2025-04-22,CADBURY-DAIRY-MILK,17,4.0
2025-04-23,CADBURY-DAIRY-MILK,21,4.0
2025-04-24,CADBURY-DAIRY-MILK,35,4.0
2025-04-25,CADBURY-DAIRY-MILK,42,4.0
2025-04-26,CADBURY-DAIRY-MILK,45,4.0
2025-04-27,CADBURY-DAIRY-MILK,38,4.0
2025-04-28,CADBURY-DAIRY-MILK,27,3.2
2025-04-29,CADBURY-DAIRY-MILK,23,4.0
2025-04-30,CADBURY-DAIRY-MILK,25,4.0
2025-05-01,CADBURY-DAIRY-MILK,26,4.0
2025-05-02,CADBURY-DAIRY-MILK,46,4.0
2025-05-03,CADBURY-DAIRY-MILK,40,4.0
2025-05-04,CADBURY-DAIRY-MILK,39,4.0
2025-05-05,CADBURY-DAIRY-MILK,30,4.0
2025-05-06,CADBURY-DAIRY-MILK,24,4.0
2025-05-07,CADBURY-DAIRY-MILK,29,4.0
2025-05-08,CADBURY-DAIRY-MILK,30,4.0
2025-05-09,CADBURY-DAIRY-MILK,42,4.0
2025-05-10,CADBURY-DAIRY-MILK,42,4.0
2025-05-11,CADBURY-DAIRY-MILK,30,4.0
2025-05-12,CADBURY-DAIRY-MILK,25,4.0
2025-05-13,CADBURY-DAIRY-MILK,18,4.0
2025-05-14,CADBURY-DAIRY-MILK,18,4.0
2025-05-15,CADBURY-DAIRY-MILK,25,4.0
2025-05-16,CADBURY-DAIRY-MILK,40,4.0
2025-05-17,CADBURY-DAIRY-MILK,34,4.0
2025-05-18,CADBURY-DAIRY-MILK,39,4.0
2025-05-19,CADBURY-DAIRY-MILK,26,4.0
2025-05-20,CADBURY-DAIRY-MILK,21,4.0
2025-05-21,CADBURY-DAIRY-MILK,20,4.0
2025-05-22,CADBURY-DAIRY-MILK,33,4.0
2025-05-23,CADBURY-DAIRY-MILK,34,4.0
2025-05-24,CADBURY-DAIRY-MILK,43,4.0
2025-05-25,CADBURY-DAIRY-MILK,38,4.0
2025-05-26,CADBURY-DAIRY-MILK,21,4.0
2025-05-27,CADBURY-DAIRY-MILK,24,4.0
2025-05-28,CADBURY-DAIRY-MILK,17,4.0
2025-05-29,CADBURY-DAIRY-MILK,34,4.0
2025-05-30,CADBURY-DAIRY-MILK,29,4.0
2025-05-31,CADBURY-DAIRY-MILK,36,4.0
2025-06-01,CADBURY-DAIRY-MILK,41,4.0
2025-06-02,CADBURY-DAIRY-MILK,28,4.0
2025-06-03,CADBURY-DAIRY-MILK,25,4.0
2025-06-04,CADBURY-DAIRY-MILK,15,4.0
2025-06-05,CADBURY-DAIRY-MILK,34,4.0
2025-06-06,CADBURY-DAIRY-MILK,35,4.0
2025-06-07,CADBURY-DAIRY-MILK,48,4.0
2025-06-08,CADBURY-DAIRY-MILK,36,4.0
2025-06-09,CADBURY-DAIRY-MILK,27,4.0
2025-06-10,CADBURY-DAIRY-MILK,17,4.0
2025-06-11,CADBURY-DAIRY-MILK,21,4.0
2025-06-12,CADBURY-DAIRY-MILK,31,4.0
2025-06-13,CADBURY-DAIRY-MILK,44,4.0
2025-06-14,CADBURY-DAIRY-MILK,46,4.0
2025-06-15,CADBURY-DAIRY-MILK,34,4.0
2025-06-16,CADBURY-DAIRY-MILK,23,4.0
2025-06-17,CADBURY-DAIRY-MILK,18,4.0
2025-06-18,CADBURY-DAIRY-MILK,30,4.0
2025-06-19,CADBURY-DAIRY-MILK,32,4.0
2025-06-20,CADBURY-DAIRY-MILK,34,4.0
2025-06-21,CADBURY-DAIRY-MILK,47,4.0
2025-06-22,CADBURY-DAIRY-MILK,38,4.0
2025-06-23,CADBURY-DAIRY-MILK,30,4.0
2025-06-24,CADBURY-DAIRY-MILK,25,4.0
2025-06-25,CADBURY-DAIRY-MILK,25,4.0
2025-06-26,CADBURY-DAIRY-MILK,29,4.0
2025-06-27,CADBURY-DAIRY-MILK,31,4.0
2025-06-28,CADBURY-DAIRY-MILK,34,4.0
2025-06-29,CADBURY-DAIRY-MILK,45,3.2
2025-01-01,SAMSUNG-USB-C,31,18.0
2025-01-02,SAMSUNG-USB-C,25,18.0
2025-01-03,SAMSUNG-USB-C,26,18.0
2025-01-04,SAMSUNG-USB-C,31,18.0
2025-01-05,SAMSUNG-USB-C,22,18.0
2025-01-06,SAMSUNG-USB-C,44,18.0
2025-01-07,SAMSUNG-USB-C,36,18.0
2025-01-08,SAMSUNG-USB-C,29,18.0
2025-01-09,SAMSUNG-USB-C,20,18.0
2025-01-10,SAMSUNG-USB-C,22,18.0
2025-01-11,SAMSUNG-USB-C,26,18.0
2025-01-12,SAMSUNG-USB-C,31,18.0
2025-01-13,SAMSUNG-USB-C,30,18.0
2025-01-14,SAMSUNG-USB-C,41,18.0
2025-01-15,SAMSUNG-USB-C,31,18.0
2025-01-16,SAMSUNG-USB-C,19,18.0
2025-01-17,SAMSUNG-USB-C,19,18.0
2025-01-18,SAMSUNG-USB-C,29,18.0
2025-01-19,SAMSUNG-USB-C,31,18.0
2025-01-20,SAMSUNG-USB-C,39,18.0
2025-01-21,SAMSUNG-USB-C,40,18.0
2025-01-22,SAMSUNG-USB-C,32,18.0
2025-01-23,SAMSUNG-USB-C,30,14.4
2025-01-24,SAMSUNG-USB-C,18,18.0
2025-01-25,SAMSUNG-USB-C,25,18.0
2025-01-26,SAMSUNG-USB-C,37,18.0
2025-01-27,SAMSUNG-USB-C,37,18.0
2025-01-28,SAMSUNG-USB-C,43,18.0
2025-01-29,SAMSUNG-USB-C,35,18.0
2025-01-30,SAMSUNG-USB-C,27,18.0
2025-01-31,SAMSUNG-USB-C,23,18.0
2025-02-01,SAMSUNG-USB-C,22,18.0
2025-02-02,SAMSUNG-USB-C,41,18.0
2025-02-03,SAMSUNG-USB-C,41,18.0
2025-02-04,SAMSUNG-USB-C,33,18.0
2025-02-05,SAMSUNG-USB-C,36,14.4
2025-02-06,SAMSUNG-USB-C,20,18.0
2025-02-07,SAMSUNG-USB-C,22,18.0
2025-02-08,SAMSUNG-USB-C,21,18.0
2025-02-09,SAMSUNG-USB-C,39,18.0
2025-02-10,SAMSUNG-USB-C,37,18.0
2025-02-11,SAMSUNG-USB-C,38,18.0
2025-02-12,SAMSUNG-USB-C,22,18.0
2025-02-13,SAMSUNG-USB-C,32,18.0
2025-02-14,SAMSUNG-USB-C,24,18.0
2025-02-15,SAMSUNG-USB-C,26,18.0
2025-02-16,SAMSUNG-USB-C,29,18.0
2025-02-17,SAMSUNG-USB-C,45,18.0
2025-02-18,SAMSUNG-USB-C,34,18.0
2025-02-19,SAMSUNG-USB-C,27,18.0
2025-02-20,SAMSUNG-USB-C,19,18.0
2025-02-21,SAMSUNG-USB-C,17,18.0
2025-02-22,SAMSUNG-USB-C,26,18.0
2025-02-23,SAMSUNG-USB-C,34,18.0
2025-02-24,SAMSUNG-USB-C,36,18.0
2025-02-25,SAMSUNG-USB-C,31,18.0
2025-02-26,SAMSUNG-USB-C,35,18.0
2025-02-27,SAMSUNG-USB-C,38,14.4
2025-02-28,SAMSUNG-USB-C,18,18.0
2025-03-01,SAMSUNG-USB-C,31,18.0
2025-03-02,SAMSUNG-USB-C,34,18.0
2025-03-03,SAMSUNG-USB-C,38,18.0
2025-03-04,SAMSUNG-USB-C,45,18.0
2025-03-05,SAMSUNG-USB-C,36,18.0
2025-03-06,SAMSUNG-USB-C,21,18.0
2025-03-07,SAMSUNG-USB-C,23,18.0
2025-03-08,SAMSUNG-USB-C,24,18.0
2025-03-09,SAMSUNG-USB-C,27,18.0
2025-03-10,SAMSUNG-USB-C,42,18.0
2025-03-11,SAMSUNG-USB-C,38,18.0
2025-03-12,SAMSUNG-USB-C,32,18.0
2025-03-13,SAMSUNG-USB-C,30,18.0
2025-03-14,SAMSUNG-USB-C,20,18.0
2025-03-15,SAMSUNG-USB-C,28,18.0
2025-03-16,SAMSUNG-USB-C,35,18.0
2025-03-17,SAMSUNG-USB-C,30,18.0
2025-03-18,SAMSUNG-USB-C,35,18.0
2025-03-19,SAMSUNG-USB-C,23,18.0
2025-03-20,SAMSUNG-USB-C,22,18.0
2025-03-21,SAMSUNG-USB-C,18,18.0
2025-03-22,SAMSUNG-USB-C,32,14.4
2025-03-23,SAMSUNG-USB-C,40,18.0
2025-03-24,SAMSUNG-USB-C,36,18.0
2025-03-25,SAMSUNG-USB-C,35,18.0
2025-03-26,SAMSUNG-USB-C,30,18.0
2025-03-27,SAMSUNG-USB-C,15,18.0
2025-03-28,SAMSUNG-USB-C,18,18.0
2025-03-29,SAMSUNG-USB-C,24,18.0
2025-03-30,SAMSUNG-USB-C,36,18.0
2025-03-31,SAMSUNG-USB-C,39,18.0
2025-04-01,SAMSUNG-USB-C,33,18.0
2025-04-02,SAMSUNG-USB-C,36,18.0
2025-04-03,SAMSUNG-USB-C,21,18.0
2025-04-04,SAMSUNG-USB-C,27,14.4
2025-04-05,SAMSUNG-USB-C,28,18.0
2025-04-06,SAMSUNG-USB-C,31,18.0
2025-04-07,SAMSUNG-USB-C,44,18.0
2025-04-08,SAMSUNG-USB-C,52,14.4
2025-04-09,SAMSUNG-USB-C,26,18.0
2025-04-10,SAMSUNG-USB-C,30,18.0
2025-04-11,SAMSUNG-USB-C,20,18.0
2025-04-12,SAMSUNG-USB-C,26,18.0
2025-04-13,SAMSUNG-USB-C,35,18.0
2025-04-14,SAMSUNG-USB-C,40,18.0
2025-04-15,SAMSUNG-USB-C,38,18.0
2025-04-16,SAMSUNG-USB-C,24,18.0
2025-04-17,SAMSUNG-USB-C,32,14.4
2025-04-18,SAMSUNG-USB-C,15,18.0
2025-04-19,SAMSUNG-USB-C,25,18.0
2025-04-20,SAMSUNG-USB-C,34,18.0
2025-04-21,SAMSUNG-USB-C,41,18.0
2025-04-22,SAMSUNG-USB-C,33,18.0
2025-04-23,SAMSUNG-USB-C,30,18.0
2025-04-24,SAMSUNG-USB-C,21,18.0
2025-04-25,SAMSUNG-USB-C,22,18.0
2025-04-26,SAMSUNG-USB-C,23,18.0
2025-04-27,SAMSUNG-USB-C,38,18.0
2025-04-28,SAMSUNG-USB-C,43,18.0
2025-04-29,SAMSUNG-USB-C,29,18.0
2025-04-30,SAMSUNG-USB-C,28,18.0
2025-05-01,SAMSUNG-USB-C,21,18.0
2025-05-02,SAMSUNG-USB-C,15,18.0
2025-05-03,SAMSUNG-USB-C,22,18.0
2025-05-04,SAMSUNG-USB-C,33,18.0
2025-05-05,SAMSUNG-USB-C,33,18.0
2025-05-06,SAMSUNG-USB-C,37,18.0
2025-05-07,SAMSUNG-USB-C,32,18.0
2025-05-08,SAMSUNG-USB-C,20,18.0
2025-05-09,SAMSUNG-USB-C,23,18.0
2025-05-10,SAMSUNG-USB-C,32,18.0
2025-05-11,SAMSUNG-USB-C,32,18.0
2025-05-12,SAMSUNG-USB-C,44,18.0
2025-05-13,SAMSUNG-USB-C,41,18.0
2025-05-14,SAMSUNG-USB-C,34,18.0
2025-05-15,SAMSUNG-USB-C,23,18.0
2025-05-16,SAMSUNG-USB-C,22,18.0
2025-05-17,SAMSUNG-USB-C,24,18.0
2025-05-18,SAMSUNG-USB-C,38,18.0
2025-05-19,SAMSUNG-USB-C,42,18.0
2025-05-20,SAMSUNG-USB-C,38,18.0
2025-05-21,SAMSUNG-USB-C,29,18.0
2025-05-22,SAMSUNG-USB-C,21,18.0
2025-05-23,SAMSUNG-USB-C,21,14.4
2025-05-24,SAMSUNG-USB-C,25,18.0
2025-05-25,SAMSUNG-USB-C,27,18.0
2025-05-26,SAMSUNG-USB-C,38,18.0
2025-05-27,SAMSUNG-USB-C,33,18.0
2025-05-28,SAMSUNG-USB-C,38,18.0
2025-05-29,SAMSUNG-USB-C,21,18.0
2025-05-30,SAMSUNG-USB-C,19,18.0
2025-05-31,SAMSUNG-USB-C,34,18.0
2025-06-01,SAMSUNG-USB-C,28,18.0
2025-06-02,SAMSUNG-USB-C,44,18.0
2025-06-03,SAMSUNG-USB-C,42,18.0
2025-06-04,SAMSUNG-USB-C,29,18.0
2025-06-05,SAMSUNG-USB-C,18,18.0
2025-06-06,SAMSUNG-USB-C,20,18.0
2025-06-07,SAMSUNG-USB-C,28,18.0
2025-06-08,SAMSUNG-USB-C,38,18.0
2025-06-09,SAMSUNG-USB-C,42,18.0
2025-06-10,SAMSUNG-USB-C,39,18.0
2025-06-11,SAMSUNG-USB-C,28,18.0
2025-06-12,SAMSUNG-USB-C,27,18.0
2025-06-13,SAMSUNG-USB-C,18,18.0
2025-06-14,SAMSUNG-USB-C,25,18.0
2025-06-15,SAMSUNG-USB-C,36,18.0
2025-06-16,SAMSUNG-USB-C,43,18.0
2025-06-17,SAMSUNG-USB-C,39,18.0
2025-06-18,SAMSUNG-USB-C,32,18.0
2025-06-19,SAMSUNG-USB-C,21,18.0
2025-06-20,SAMSUNG-USB-C,25,18.0
2025-06-21,SAMSUNG-USB-C,20,18.0
2025-06-22,SAMSUNG-USB-C,32,18.0
2025-06-23,SAMSUNG-USB-C,34,18.0
2025-06-24,SAMSUNG-USB-C,33,18.0
2025-06-25,SAMSUNG-USB-C,32,18.0
2025-06-26,SAMSUNG-USB-C,26,18.0
2025-06-27,SAMSUNG-USB-C,19,18.0
2025-06-28,SAMSUNG-USB-C,27,18.0
2025-06-29,SAMSUNG-USB-C,43,18.0
2025-01-01,PENGUIN-NOTEBOOK-A5,25,6.0
2025-01-02,PENGUIN-NOTEBOOK-A5,27,6.0
2025-01-03,PENGUIN-NOTEBOOK-A5,29,6.0
2025-01-04,PENGUIN-NOTEBOOK-A5,40,6.0
2025-01-05,PENGUIN-NOTEBOOK-A5,51,6.0
2025-01-06,PENGUIN-NOTEBOOK-A5,33,6.0
2025-01-07,PENGUIN-NOTEBOOK-A5,23,6.0
2025-01-08,PENGUIN-NOTEBOOK-A5,26,6.0
2025-01-09,PENGUIN-NOTEBOOK-A5,30,4.8
2025-01-10,PENGUIN-NOTEBOOK-A5,31,6.0
2025-01-11,PENGUIN-NOTEBOOK-A5,41,6.0
2025-01-12,PENGUIN-NOTEBOOK-A5,39,6.0
2025-01-13,PENGUIN-NOTEBOOK-A5,35,6.0
2025-01-14,PENGUIN-NOTEBOOK-A5,23,6.0
2025-01-15,PENGUIN-NOTEBOOK-A5,22,6.0
2025-01-16,PENGUIN-NOTEBOOK-A5,19,6.0
2025-01-17,PENGUIN-NOTEBOOK-A5,32,6.0
2025-01-18,PENGUIN-NOTEBOOK-A5,39,6.0
2025-01-19,PENGUIN-NOTEBOOK-A5,46,6.0
2025-01-20,PENGUIN-NOTEBOOK-A5,35,6.0
2025-01-21,PENGUIN-NOTEBOOK-A5,32,6.0
2025-01-22,PENGUIN-NOTEBOOK-A5,26,6.0
2025-01-23,PENGUIN-NOTEBOOK-A5,28,6.0
2025-01-24,PENGUIN-NOTEBOOK-A5,34,6.0
2025-01-25,PENGUIN-NOTEBOOK-A5,41,6.0
2025-01-26,PENGUIN-NOTEBOOK-A5,42,6.0
2025-01-27,PENGUIN-NOTEBOOK-A5,34,6.0
2025-01-28,PENGUIN-NOTEBOOK-A5,28,6.0
2025-01-29,PENGUIN-NOTEBOOK-A5,22,6.0
2025-01-30,PENGUIN-NOTEBOOK-A5,31,6.0
2025-01-31,PENGUIN-NOTEBOOK-A5,26,6.0
2025-02-01,PENGUIN-NOTEBOOK-A5,38,6.0
2025-02-02,PENGUIN-NOTEBOOK-A5,43,6.0
2025-02-03,PENGUIN-NOTEBOOK-A5,33,6.0
2025-02-04,PENGUIN-NOTEBOOK-A5,31,6.0
2025-02-05,PENGUIN-NOTEBOOK-A5,20,6.0
2025-02-06,PENGUIN-NOTEBOOK-A5,25,6.0
2025-02-07,PENGUIN-NOTEBOOK-A5,31,6.0
2025-02-08,PENGUIN-NOTEBOOK-A5,29,6.0
2025-02-09,PENGUIN-NOTEBOOK-A5,44,6.0
2025-02-10,PENGUIN-NOTEBOOK-A5,31,6.0
2025-02-11,PENGUIN-NOTEBOOK-A5,29,6.0
2025-02-12,PENGUIN-NOTEBOOK-A5,27,6.0
2025-02-13,PENGUIN-NOTEBOOK-A5,27,6.0
2025-02-14,PENGUIN-NOTEBOOK-A5,31,6.0
2025-02-15,PENGUIN-NOTEBOOK-A5,40,6.0
2025-02-16,PENGUIN-NOTEBOOK-A5,43,6.0
2025-02-17,PENGUIN-NOTEBOOK-A5,36,6.0
2025-02-18,PENGUIN-NOTEBOOK-A5,25,6.0
2025-02-19,PENGUIN-NOTEBOOK-A5,23,6.0
2025-02-20,PENGUIN-NOTEBOOK-A5,24,6.0
2025-02-21,PENGUIN-NOTEBOOK-A5,40,6.0
2025-02-22,PENGUIN-NOTEBOOK-A5,42,6.0
2025-02-23,PENGUIN-NOTEBOOK-A5,52,6.0
2025-02-24,PENGUIN-NOTEBOOK-A5,37,6.0
2025-02-25,PENGUIN-NOTEBOOK-A5,30,6.0
2025-02-26,PENGUIN-NOTEBOOK-A5,23,6.0
2025-02-27,PENGUIN-NOTEBOOK-A5,21,6.0
2025-02-28,PENGUIN-NOTEBOOK-A5,28,6.0
2025-03-01,PENGUIN-NOTEBOOK-A5,39,6.0
2025-03-02,PENGUIN-NOTEBOOK-A5,47,6.0
2025-03-03,PENGUIN-NOTEBOOK-A5,33,6.0
2025-03-04,PENGUIN-NOTEBOOK-A5,24,6.0
2025-03-05,PENGUIN-NOTEBOOK-A5,23,6.0
2025-03-06,PENGUIN-NOTEBOOK-A5,22,6.0
2025-03-07,PENGUIN-NOTEBOOK-A5,29,6.0
2025-03-08,PENGUIN-NOTEBOOK-A5,47,6.0
2025-03-09,PENGUIN-NOTEBOOK-A5,42,6.0
2025-03-10,PENGUIN-NOTEBOOK-A5,40,6.0
2025-03-11,PENGUIN-NOTEBOOK-A5,29,6.0
2025-03-12,PENGUIN-NOTEBOOK-A5,26,6.0
2025-03-13,PENGUIN-NOTEBOOK-A5,24,6.0
2025-03-14,PENGUIN-NOTEBOOK-A5,44,4.8
2025-03-15,PENGUIN-NOTEBOOK-A5,43,6.0
2025-03-16,PENGUIN-NOTEBOOK-A5,42,6.0
2025-03-17,PENGUIN-NOTEBOOK-A5,43,6.0
2025-03-18,PENGUIN-NOTEBOOK-A5,26,6.0
2025-03-19,PENGUIN-NOTEBOOK-A5,28,6.0
2025-03-20,PENGUIN-NOTEBOOK-A5,21,6.0
2025-03-21,PENGUIN-NOTEBOOK-A5,30,6.0
2025-03-22,PENGUIN-NOTEBOOK-A5,41,6.0
2025-03-23,PENGUIN-NOTEBOOK-A5,38,6.0
2025-03-24,PENGUIN-NOTEBOOK-A5,35,6.0
2025-03-25,PENGUIN-NOTEBOOK-A5,32,6.0
2025-03-26,PENGUIN-NOTEBOOK-A5,32,4.8
2025-03-27,PENGUIN-NOTEBOOK-A5,22,6.0
2025-03-28,PENGUIN-NOTEBOOK-A5,35,6.0
2025-03-29,PENGUIN-NOTEBOOK-A5,41,6.0
2025-03-30,PENGUIN-NOTEBOOK-A5,46,6.0
2025-03-31,PENGUIN-NOTEBOOK-A5,45,6.0
2025-04-01,PENGUIN-NOTEBOOK-A5,29,6.0
2025-04-02,PENGUIN-NOTEBOOK-A5,24,6.0
2025-04-03,PENGUIN-NOTEBOOK-A5,34,6.0
2025-04-04,PENGUIN-NOTEBOOK-A5,36,4.8
2025-04-05,PENGUIN-NOTEBOOK-A5,42,6.0
2025-04-06,PENGUIN-NOTEBOOK-A5,40,6.0
2025-04-07,PENGUIN-NOTEBOOK-A5,40,6.0
2025-04-08,PENGUIN-NOTEBOOK-A5,38,4.8
2025-04-09,PENGUIN-NOTEBOOK-A5,22,6.0
2025-04-10,PENGUIN-NOTEBOOK-A5,20,6.0
2025-04-11,PENGUIN-NOTEBOOK-A5,36,6.0
2025-04-12,PENGUIN-NOTEBOOK-A5,41,6.0
2025-04-13,PENGUIN-NOTEBOOK-A5,42,6.0
2025-04-14,PENGUIN-NOTEBOOK-A5,49,4.8
2025-04-15,PENGUIN-NOTEBOOK-A5,34,6.0
2025-04-16,PENGUIN-NOTEBOOK-A5,18,6.0
2025-04-17,PENGUIN-NOTEBOOK-A5,29,6.0
2025-04-18,PENGUIN-NOTEBOOK-A5,34,6.0
